item,itemLabel,country,countryLabel,place,placeLabel,language,languageLabel,pic,offurl
http://www.wikidata.org/entity/Q6294680,Journal Tribune,,,http://www.wikidata.org/entity/Q856938,Biddeford,,,,http://www.journaltribune.com
http://www.wikidata.org/entity/Q6294681,Journal Star,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q233129,Peoria,,,,https://www.pjstar.com/
http://www.wikidata.org/entity/Q6304791,Jugantor,http://www.wikidata.org/entity/Q902,Bangladesh,,,http://www.wikidata.org/entity/Q9610,Bengali,,https://jugantor.com/
http://www.wikidata.org/entity/Q6305445,Satakunnan Kansa,,,http://www.wikidata.org/entity/Q180233,Pori,http://www.wikidata.org/entity/Q1412,Finnish,,http://www.satakunnankansa.fi/
http://www.wikidata.org/entity/Q6305445,Satakunnan Kansa,,,http://www.wikidata.org/entity/Q180233,Pori,http://www.wikidata.org/entity/Q1412,Finnish,,https://www.satakunnankansa.fi/
http://www.wikidata.org/entity/Q6312479,Juneau Empire,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q29445,Juneau,http://www.wikidata.org/entity/Q1860,English,,http://juneauempire.com/
http://www.wikidata.org/entity/Q6315320,Jurnal de Chișinău,,,,,http://www.wikidata.org/entity/Q7913,Romanian,,http://ziar.jurnal.md/
http://www.wikidata.org/entity/Q6316282,Just Out,,,,,,,,http://www.justout.com
http://www.wikidata.org/entity/Q6319227,Juárez Hoy,http://www.wikidata.org/entity/Q96,Mexico,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://juarezhoy.com.mx/
http://www.wikidata.org/entity/Q6347637,Kaieteur News,,,,,,,,http://www.kaieteurnewsonline.com/
http://www.wikidata.org/entity/Q6350385,Kalamazoo Gazette,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q167155,Kalamazoo,,,,http://www.mlive.com/kalamazoo/
http://www.wikidata.org/entity/Q6352152,The Daily Kaler Kantho,http://www.wikidata.org/entity/Q902,Bangladesh,,,http://www.wikidata.org/entity/Q9610,Bengali,,https://www.kalerkantho.com/
http://www.wikidata.org/entity/Q6361784,Kane County Chronicle,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q578481,St. Charles,,,,http://kcchronicle.com
http://www.wikidata.org/entity/Q6361784,Kane County Chronicle,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q578481,St. Charles,,,,http://www.kcchronicle.com/
http://www.wikidata.org/entity/Q6363980,Kannapolis Citizen,,,,,,,,http://kannapoliscitizen.com
http://www.wikidata.org/entity/Q6365065,Kansas State Collegian,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q31249,Kansas State University,http://www.wikidata.org/entity/Q1860,English,,http://www.kstatecollegian.com
http://www.wikidata.org/entity/Q6373004,Karobar Economic Daily,,,,,http://www.wikidata.org/entity/Q33823,Nepali,,http://www.karobardaily.com
http://www.wikidata.org/entity/Q6374440,Kashmir Times,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q1860,English,,http://www.kashmirtimes.com/
http://www.wikidata.org/entity/Q6377473,Koran Sindo,http://www.wikidata.org/entity/Q252,Indonesia,,,http://www.wikidata.org/entity/Q9240,Indonesian,,http://www.koran-sindo.com
http://www.wikidata.org/entity/Q6378858,Kauppalehti,,,http://www.wikidata.org/entity/Q1757,Helsinki,http://www.wikidata.org/entity/Q1412,Finnish,,http://www.kauppalehti.fi/
http://www.wikidata.org/entity/Q6379706,Kawartha Lakes This Week,http://www.wikidata.org/entity/Q16,Canada,,,,,,http://www.mykawartha.com
http://www.wikidata.org/entity/Q6382196,Kearney Hub,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q846044,Kearney,,,,https://kearneyhub.com/
http://www.wikidata.org/entity/Q6382551,Kedaulatan Rakyat,http://www.wikidata.org/entity/Q252,Indonesia,,,http://www.wikidata.org/entity/Q9240,Indonesian,,http://www.krjogja.com
http://www.wikidata.org/entity/Q6383587,Keighley News,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://www.keighleynews.co.uk
http://www.wikidata.org/entity/Q6385306,Keizertimes,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1762871,Keizer,http://www.wikidata.org/entity/Q1860,English,,http://keizertimes.com
http://www.wikidata.org/entity/Q6389421,Prajasakti,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q8097,Telugu,,http://www.prajasakti.com/
http://www.wikidata.org/entity/Q6389544,Kennebec Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q28206,Augusta,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Kennebecjournal.png,https://www.centralmaine.com/
http://www.wikidata.org/entity/Q6391314,Kenosha News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q462161,Kenosha,http://www.wikidata.org/entity/Q1860,English,,https://www.kenoshanews.com/
http://www.wikidata.org/entity/Q6391673,Kent County Daily Times,,,http://www.wikidata.org/entity/Q1280233,West Warwick,,,,http://www.ricentral.com/
http://www.wikidata.org/entity/Q6391833,Kent Messenger,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://www.kentonline.co.uk/kent_messenger/news.aspx
http://www.wikidata.org/entity/Q6391973,Kent on Saturday,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://www.KentNews.co.uk
http://www.wikidata.org/entity/Q6391974,Kent on Sunday,,,,,,,,http://www.kentonsunday.co.uk
http://www.wikidata.org/entity/Q6392034,Kentish Express,http://www.wikidata.org/entity/Q145,United Kingdom,,,http://www.wikidata.org/entity/Q1860,English,,http://www.kentonline.co.uk/kentish_express/news.aspx
http://www.wikidata.org/entity/Q6392036,Kentish Gazette,,,,,,,,http://www.kentonline.co.uk/kentish_gazette/news.aspx
http://www.wikidata.org/entity/Q6392318,Kentucky New Era,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q845461,Hopkinsville,,,,http://www.kentuckynewera.com
http://www.wikidata.org/entity/Q6394431,Kerrville Daily Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q525007,Kerrville,,,,http://dailytimes.com/
http://www.wikidata.org/entity/Q6394436,Kerry's Eye,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.kerryseye.com
http://www.wikidata.org/entity/Q6394871,Kesari,http://www.wikidata.org/entity/Q668,India,,,http://www.wikidata.org/entity/Q1571,Marathi,,http://www.dailykesari.com/
http://www.wikidata.org/entity/Q6395343,Ketchikan Daily News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43981,Ketchikan,,,,http://www.ketchikandailynews.com/
http://www.wikidata.org/entity/Q6398112,Key West Citizen,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q485186,Key West,http://www.wikidata.org/entity/Q1860,English,,https://www.keysnews.com/
http://www.wikidata.org/entity/Q6398658,Panorama,,,,,http://www.wikidata.org/entity/Q8748,Albanian,,http://www.panorama.com.al
http://www.wikidata.org/entity/Q1454686,Freisinger Tagblatt,,,,,,,,https://www.merkur.de/lokales/freising/freising-ort28692/
http://www.wikidata.org/entity/Q1456207,Q1456207,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Fridolin.png,http://www.fridolin.ch
http://www.wikidata.org/entity/Q1460924,Morgenbladet,http://www.wikidata.org/entity/Q20,Norway,,,http://www.wikidata.org/entity/Q9043,Norwegian,http://commons.wikimedia.org/wiki/Special:FilePath/Morgenbladet%20logo%202022-.png,https://morgenbladet.no/
http://www.wikidata.org/entity/Q1464644,Friesch Dagblad,http://www.wikidata.org/entity/Q55,Netherlands,,,http://www.wikidata.org/entity/Q7411,Dutch,,https://frieschdagblad.nl/
http://www.wikidata.org/entity/Q1464644,Friesch Dagblad,http://www.wikidata.org/entity/Q55,Netherlands,,,http://www.wikidata.org/entity/Q27175,West Frisian,,https://frieschdagblad.nl/
http://www.wikidata.org/entity/Q1472007,Hallands Nyheter,,,,,http://www.wikidata.org/entity/Q9027,Swedish,,https://www.hn.se
http://www.wikidata.org/entity/Q1476852,Volksblad,,,,,,,,http://www.volksblad.com
http://www.wikidata.org/entity/Q1477887,Maaleht,,,,,http://www.wikidata.org/entity/Q9072,Estonian,,http://maaleht.delfi.ee/
http://www.wikidata.org/entity/Q1478394,Q1478394,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Unter-Emmentaler%20Logo.svg,http://www.unter-emmentaler.ch
http://www.wikidata.org/entity/Q1479263,Fædrelandsvennen,http://www.wikidata.org/entity/Q20,Norway,,,http://www.wikidata.org/entity/Q9043,Norwegian,,http://www.fvn.no
http://www.wikidata.org/entity/Q1495101,Gaseta,http://www.wikidata.org/entity/Q159,Russia,,,http://www.wikidata.org/entity/Q7737,Russian,,http://www.gzt.ru
http://www.wikidata.org/entity/Q1496634,Gazette of the United States,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1345,Philadelphia,http://www.wikidata.org/entity/Q1860,English,,http://chroniclingamerica.loc.gov/lccn/sn83030483/issues/
http://www.wikidata.org/entity/Q1496634,Gazette of the United States,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1345,Philadelphia,http://www.wikidata.org/entity/Q1860,English,,http://infoweb.newsbank.com/?db=EANX&s_browseRef=decades/109216BF6CAD39B0/all.xml
http://www.wikidata.org/entity/Q1496634,Gazette of the United States,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1345,Philadelphia,http://www.wikidata.org/entity/Q1860,English,,http://infoweb.newsbank.com/?db=EANX&s_browseRef=decades/109216E5B4DF4B28/all.xml
http://www.wikidata.org/entity/Q1504847,Svenska Dagbladet,http://www.wikidata.org/entity/Q34,Sweden,http://www.wikidata.org/entity/Q1754,Stockholm,http://www.wikidata.org/entity/Q9027,Swedish,http://commons.wikimedia.org/wiki/Special:FilePath/Svenska%20Dagbladet%20wordmark.svg,https://www.svd.se
http://www.wikidata.org/entity/Q1507755,Hürriyet Daily News,,,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/HDNYENILOGO.jpg,https://www.hurriyetdailynews.com/
http://www.wikidata.org/entity/Q1509944,Mail & Guardian,http://www.wikidata.org/entity/Q258,South Africa,http://www.wikidata.org/entity/Q34647,Johannesburg,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Mail%20%26%20Guardian%20logo.jpg,http://mg.co.za/
http://www.wikidata.org/entity/Q1514991,The Arizona Republic,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q16556,Phoenix,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Arizona%20Republic%20logo.svg,https://azcentral.com/
http://www.wikidata.org/entity/Q1517039,Leeuwarder Courant,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q25390,Leeuwarden,http://www.wikidata.org/entity/Q7411,Dutch,,http://lc.nl
http://www.wikidata.org/entity/Q1517039,Leeuwarder Courant,http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q25390,Leeuwarden,http://www.wikidata.org/entity/Q7411,Dutch,,http://www.leeuwardercourant.nl
http://www.wikidata.org/entity/Q1518541,Sirp,,,,,http://www.wikidata.org/entity/Q9072,Estonian,,https://www.sirp.ee/
http://www.wikidata.org/entity/Q1535994,Svalbardposten,,,,,http://www.wikidata.org/entity/Q9043,Norwegian,,https://svalbardposten.no
http://www.wikidata.org/entity/Q1541416,Q1541416,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Novitats.png,https://www.suedostschweiz.ch/novitats
http://www.wikidata.org/entity/Q1544564,Green Anarchy,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q171224,Eugene,http://www.wikidata.org/entity/Q1860,English,,http://greenanarchy.anarchyplanet.org/
http://www.wikidata.org/entity/Q1547338,The Oregonian,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The-Oregonian-Logo.svg,http://www.oregonlive.com/
http://www.wikidata.org/entity/Q1550315,The Salt Lake Tribune,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q23337,Salt Lake City,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The-Salt-Lake-Tribune-Logo.svg,https://www.sltrib.com
http://www.wikidata.org/entity/Q1551619,Khurzarin,,,,,http://www.wikidata.org/entity/Q33968,Ossetian,,http://www.xurzarin.ru/
http://www.wikidata.org/entity/Q1554284,Gulf Times,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.gulf-times.com/
http://www.wikidata.org/entity/Q1559719,Göteborgs-Posten,http://www.wikidata.org/entity/Q34,Sweden,,,http://www.wikidata.org/entity/Q9027,Swedish,http://commons.wikimedia.org/wiki/Special:FilePath/GP%20logotyp%20transparent.png,https://www.gp.se
http://www.wikidata.org/entity/Q1562168,Dani,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,,,,,,https://www.bhdani.ba/
http://www.wikidata.org/entity/Q1567585,The Courier-Journal,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q43668,Louisville,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Courier-Journal%20logo.svg,https://www.courier-journal.com/
http://www.wikidata.org/entity/Q1571030,The Yorkshire Post,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q39121,Leeds,http://www.wikidata.org/entity/Q1860,English,,https://www.yorkshirepost.co.uk/
http://www.wikidata.org/entity/Q1573446,Q1573446,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Riehener%20Zeitung.png,http://www.riehener-zeitung.ch
http://www.wikidata.org/entity/Q1574046,Hamshahri,http://www.wikidata.org/entity/Q794,Iran,,,http://www.wikidata.org/entity/Q9168,Persian,http://commons.wikimedia.org/wiki/Special:FilePath/Hamshahri%20newspaper%20logo.gif,http://hamshahrionline.ir/
http://www.wikidata.org/entity/Q1574046,Hamshahri,http://www.wikidata.org/entity/Q794,Iran,,,http://www.wikidata.org/entity/Q9168,Persian,http://commons.wikimedia.org/wiki/Special:FilePath/Hamshahri%20newspaper%20logo.gif,http://www.hamshahrionline.ir
http://www.wikidata.org/entity/Q1579995,Khaleej Times,http://www.wikidata.org/entity/Q878,United Arab Emirates,,,http://www.wikidata.org/entity/Q1860,English,,https://www.khaleejtimes.com/
http://www.wikidata.org/entity/Q1583268,Notícias,http://www.wikidata.org/entity/Q1029,Mozambique,,,http://www.wikidata.org/entity/Q5146,Portuguese,,http://www.jornalnoticias.co.mz/
http://www.wikidata.org/entity/Q1587159,Hartford Courant,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q33486,Hartford,http://www.wikidata.org/entity/Q1860,English,,http://cisweb.lexis-nexis.com/sourceselect/returnToSearch.asp?csisrc=8376&after=0:ALL
http://www.wikidata.org/entity/Q1587159,Hartford Courant,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q33486,Hartford,http://www.wikidata.org/entity/Q1860,English,,http://infoweb.newsbank.com/?db=HRCB
http://www.wikidata.org/entity/Q1587159,Hartford Courant,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q33486,Hartford,http://www.wikidata.org/entity/Q1860,English,,http://LJ3LE7ZK2E.search.serialssolutions.com/?V=1.0&L=LJ3LE7ZK2E&S=JCs&C=THEHARCOU&T=marc
http://www.wikidata.org/entity/Q1587159,Hartford Courant,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q33486,Hartford,http://www.wikidata.org/entity/Q1860,English,,http://tronc-hartford-courant-prod.origin.arcpublishing.com/
http://www.wikidata.org/entity/Q1587159,Hartford Courant,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q33486,Hartford,http://www.wikidata.org/entity/Q1860,English,,http://www.courant.com/
http://www.wikidata.org/entity/Q1587159,Hartford Courant,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q33486,Hartford,http://www.wikidata.org/entity/Q1860,English,,http://www.nexis.com/api/version1/sf?sfi=GB00NBGenSrch&csi=8376&shr=t
http://www.wikidata.org/entity/Q1590413,The Point,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.thepoint.gm/
http://www.wikidata.org/entity/Q1614792,Böblinger Bote,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q6931,Böblingen,http://www.wikidata.org/entity/Q188,German,,http://www.bb-live.de
http://www.wikidata.org/entity/Q1628241,The Rand Daily Mail,,,,,,,,https://www.businesslive.co.za/rdm/
http://www.wikidata.org/entity/Q1628345,O Estado de São Paulo,http://www.wikidata.org/entity/Q155,Brazil,,,http://www.wikidata.org/entity/Q5146,Portuguese,http://commons.wikimedia.org/wiki/Special:FilePath/O%20Estado%20de%20S.%20Paulo%20Logo.svg,http://www.estadao.com.br
http://www.wikidata.org/entity/Q1632856,Los Andes,,,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.losandes.com.ar/
http://www.wikidata.org/entity/Q1633183,Makedonia,,,,,http://www.wikidata.org/entity/Q9129,Greek,,http://www.makthes.gr/
http://www.wikidata.org/entity/Q1636471,Xinmin Evening News,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Xinmin%20Evening%20News.svg,https://www.xinmin.cn/
